artist,artist_uri,artist_genre,album_name,album_uri,track_name,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,time_signature,isWestern
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,DDU-DU DDU-DU - Live,spotify:track:437Wn1icOBdhQaVnpJpl0F,0.55,0.901,11,-4.635,0,0.228,0.0184,5.07e-06,0.368,0.359,139.916,210268,52,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,Forever Young - Live,spotify:track:3RTSq1hwAr5CHB10SiWeDX,0.501,0.929,1,-4.592,0,0.101,0.0675,0.0,0.476,0.371,109.612,257435,43,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,STAY (Remix Version) - Live,spotify:track:6zlLFk0ZjBkA80p6xcZ8Ac,0.564,0.776,1,-4.999,1,0.0457,0.276,0.0,0.332,0.456,87.952,222961,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,WHISTLE - Live,spotify:track:2QG3xa5guVkZhqZtuZZKgz,0.714,0.813,1,-5.183,1,0.0849,0.0319,0.0,0.68,0.511,103.019,218256,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,YOU & I + ONLY LOOK AT ME - Live,spotify:track:59DULbyccrhJJb3Ko2bXFz,0.331,0.6,4,-6.17,1,0.051,0.469,0.0,0.473,0.208,139.78,190992,42,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,SOLO - Live,spotify:track:40HHE2cHpWC3JajQytQUtD,0.593,0.682,3,-6.755,0,0.287,0.0872,0.0,0.86,0.239,95.218,182868,42,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,Really (Reggae Version) - Live,spotify:track:3mGle2Kpzw3E6G0g0T79QN,0.635,0.908,1,-4.433,1,0.117,0.132,0.0,0.435,0.77,141.99,210817,39,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,See U Later - Live,spotify:track:0ZnRursj0XlLszToN6wNV2,0.71,0.914,11,-5.421,0,0.1,0.00924,1.44e-05,0.358,0.494,107.024,303275,38,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,PLAYING WITH FIRE - Live,spotify:track:3fo1Z8nJX9gRHYPjb4mgJs,0.607,0.77,11,-4.842,0,0.0463,0.0476,0.0,0.69,0.462,97.083,199033,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,BOOMBAYAH - Live,spotify:track:5SK8ZoIj62LTcRW7OQ8vtZ,0.613,0.863,10,-4.388,0,0.0826,0.0786,0.0,0.342,0.409,124.922,247735,41,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,As If It's Your Last - Live,spotify:track:3KcrCvutXhEEinowTrLfN4,0.643,0.918,8,-3.866,1,0.107,0.19,0.0,0.592,0.428,125.0,224629,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,WHISTLE (Remix Version) - Live,spotify:track:6w5egqwHmhrBJsw8soFcuU,0.681,0.923,9,-3.781,1,0.0935,0.14,0.0,0.409,0.532,112.952,194342,39,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,DDU DDU-DU (Remix Version) - Live,spotify:track:1b7PAugOHr8ZjD1Dbj8fON,0.58,0.896,4,-3.411,0,0.131,0.0413,0.0,0.449,0.379,139.973,207169,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL (Live),spotify:album:4i0XmhtxZBPxwpgNeJ1Tvg,STAY - Live,spotify:track:7ov2yk9ZbtJoOpcd7QoRwd,0.342,0.39,1,-8.777,1,0.0477,0.594,0.0,0.966,0.489,175.027,261940,37,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,spotify:album:1Q2x3A0YKL8IB7FYL82QiS,STAY - Live - Remix,spotify:track:1ULCr3veBCQax14sdKx8Zz,0.564,0.776,1,-4.999,1,0.0457,0.276,0.0,0.332,0.456,87.952,222961,41,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,spotify:album:1Q2x3A0YKL8IB7FYL82QiS,Really - Live - Reggae,spotify:track:4ODurxj27GoF8giSpGpFb4,0.635,0.908,1,-4.433,1,0.117,0.132,0.0,0.435,0.77,141.99,210817,41,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,spotify:album:1Q2x3A0YKL8IB7FYL82QiS,WHISTLE - Live - Remix,spotify:track:7tKRoZAgyJ3onTmtLTrHpR,0.681,0.923,9,-3.781,1,0.0935,0.14,0.0,0.409,0.532,112.952,194342,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK 2018 TOUR 'IN YOUR AREA' SEOUL - Live,spotify:album:1Q2x3A0YKL8IB7FYL82QiS,DDU-DU DDU-DU - Live - Remix,spotify:track:0U9QYwRpAx6zNaOzfqka3h,0.58,0.896,4,-3.411,0,0.131,0.0413,0.0,0.449,0.379,139.973,207169,40,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"DDU-DU DDU-DU - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6PDvHZDWtGSVr8LXN3stsH,0.571,0.849,11,-8.306,0,0.143,0.0918,4.46e-06,0.936,0.39,139.937,227500,39,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"FOREVER YOUNG - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:32ssBfmhrG6qbEapVNwAOm,0.588,0.897,4,-6.947,1,0.0821,0.0412,0.0,0.708,0.379,109.838,235500,38,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"WHISTLE - Acoustic Ver. BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:3QuzFJUtG9H4RoEv5J9mCP,0.729,0.512,4,-9.975,1,0.0527,0.655,0.0,0.695,0.663,102.935,213933,37,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"STAY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:5x9VzjchhXQfDBZcnO5xPM,0.551,0.407,1,-8.613,1,0.0306,0.245,0.0,0.298,0.507,88.099,235067,37,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"LET IT BE〜 YOU&I〜 ONLY LOOK AT ME / ROSÉ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:7Iv6YcXoLNhTPYhHqtyNUy,0.359,0.29,4,-11.105,1,0.038,0.837,0.0,0.507,0.226,137.304,296033,53,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"雪の華 / JISOO - LIVE BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:1sIKkwYIffUw0vLU8RsWIR,0.267,0.312,8,-11.951,1,0.0314,0.456,0.0,0.31,0.327,142.572,339200,47,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"SOLO - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:5S7by1wwGii36WAs4sBjzc,0.649,0.637,3,-9.747,0,0.263,0.0535,5.3e-06,0.95,0.365,95.009,170733,49,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"ラスト・クリスマス 〜 赤鼻のトナカイ - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6149wOhItvVX0zoa1KK5hw,0.497,0.58,11,-10.129,0,0.0648,0.127,0.0,0.671,0.622,106.953,232567,39,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"Kiss and Make Up - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6X9DNG2WR3IclfneGurU0T,0.65,0.697,0,-9.582,0,0.272,0.13,0.0,0.862,0.551,99.771,190500,49,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"SO HOT - THEBLACKLABEL REMIX BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:1fMXWEkJpIH483OrKn1zFV,0.783,0.809,1,-10.0,0,0.221,0.0588,1e-05,0.515,0.814,140.025,144167,60,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"REALLY - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:7nWREW5AWOgLMmW6jKJUEz,0.711,0.815,1,-7.164,1,0.118,0.0229,0.0,0.803,0.804,141.973,197967,36,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"SEE U LATER - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:5dYjvCegNq6LbwWTzy1xIC,0.737,0.871,9,-7.936,0,0.125,0.0376,0.0,0.84,0.685,106.978,197800,35,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"BOOMBAYAH - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:1uK64bAOSKhKFTUwrF2r2p,0.682,0.835,5,-6.269,0,0.0928,0.0677,0.0,0.797,0.421,125.056,244300,38,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"PLAYING WITH FIRE - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:6b5xktkZLF96lv5HrFucu4,0.619,0.756,4,-6.859,0,0.122,0.0231,0.0,0.842,0.593,96.97,198533,36,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']","BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:album:1dH4B2bWb5Ys7aszi9KWHA,"AS IF IT’S YOUR LAST - BLACKPINK ARENA TOUR 2018 ""SPECIAL FINAL IN KYOCERA DOME OSAKA""",spotify:track:4sB4UCnEu6UVC0dWtCqUAT,0.626,0.833,8,-6.327,1,0.0778,0.0475,0.0,0.574,0.516,125.027,222533,36,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,BOOMBAYAH,spotify:track:5nIjOnMbC0QDMrYFLGx0yV,0.748,0.873,5,-2.179,0,0.0516,0.023,2.76e-06,0.377,0.506,124.951,240613,61,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,WHISTLE,spotify:track:3sgrwjWNJy753U30irIdEN,0.825,0.721,6,-5.444,0,0.0473,0.00237,0.0,0.0977,0.59,102.999,211373,51,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,PLAYING WITH FIRE,spotify:track:29x3S9kmzTGHswtjSVeUPr,0.664,0.779,4,-3.836,0,0.0681,0.0243,0.0,0.178,0.655,97.032,195987,51,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,STAY,spotify:track:4AESxPBujvuBbCAfBuA2sq,0.382,0.4,1,-7.38,1,0.0391,0.585,0.0,0.178,0.405,175.899,230760,49,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,AS IF IT’S YOUR LAST,spotify:track:5DVgfulxeJZJYc8FseyfUf,0.767,0.868,8,-2.252,1,0.0733,0.123,0.0,0.0681,0.506,125.066,212267,46,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,DDU-DU DDU-DU,spotify:track:4jUEHIrc443f743JbyLN0y,0.71,0.835,11,-3.499,0,0.0586,0.0295,0.0,0.209,0.447,139.948,209493,58,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,FOREVER YOUNG,spotify:track:02h4inVwwNX1cMuGCDtsgV,0.635,0.969,4,-1.088,1,0.0565,0.0816,0.0,0.0613,0.46,110.046,237147,56,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,REALLY,spotify:track:6OKXcx7tClGAS0o2cOTl2v,0.715,0.874,1,-2.318,1,0.104,0.0284,0.0,0.28,0.951,142.016,197360,55,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",BLACKPINK IN YOUR AREA,spotify:album:4cpZazoKuj3jD6x2GrSX2w,SEE U LATER,spotify:track:7IS4NciwYPs1wMywOKx69z,0.774,0.907,0,-3.729,1,0.114,0.0318,0.0,0.544,0.641,107.004,199933,55,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",DDU-DU DDU-DU (Remix JP Ver.),spotify:album:37OWAhKTXeHFcPPTkADa5v,DDU-DU DDU-DU - Remix JP Ver.,spotify:track:2ERO7JFeaRMIdlEn9JTryn,0.661,0.876,11,-7.122,0,0.0662,0.0223,0.000167,0.07,0.619,144.981,201225,49,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE (JP Ver.),spotify:album:0uWttVLwkFxcW1PkBAsmZd,KILL THIS LOVE - JP Ver.,spotify:track:3mpGXkkjhY8K5C9OsaCMBo,0.753,0.846,7,-4.77,1,0.261,0.344,0.002,0.419,0.542,131.924,189493,64,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE (JP Ver.),spotify:album:0uWttVLwkFxcW1PkBAsmZd,DON'T KNOW WHAT TO DO - JP Ver.,spotify:track:38eKmp6QjELXKgLh0pePfG,0.662,0.614,6,-4.105,0,0.0396,0.0658,0.0,0.1,0.413,129.94,200787,47,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE (JP Ver.),spotify:album:0uWttVLwkFxcW1PkBAsmZd,KICK IT - JP Ver.,spotify:track:6HHbjSWWGh6j9JcmLZ41Py,0.792,0.705,1,-3.974,0,0.0492,0.0145,0.0,0.0462,0.493,124.889,191227,44,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE (JP Ver.),spotify:album:0uWttVLwkFxcW1PkBAsmZd,HOPE NOT - JP Ver.,spotify:track:04xEHIAK4MsI7ZSN1hSDQN,0.584,0.342,4,-5.702,0,0.0276,0.563,0.0,0.128,0.199,109.557,191027,43,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE (JP Ver.),spotify:album:0uWttVLwkFxcW1PkBAsmZd,DDU-DU DDU-DU - Remix -JP Ver.-,spotify:track:04LWm93tY9nwdlI9EO54HP,0.649,0.872,11,-7.138,0,0.0624,0.0256,0.000275,0.0692,0.619,144.94,201627,0,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,Kill This Love,spotify:track:18PergoIrGmRyeYxnaXJN2,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189052,77,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,Don't Know What To Do,spotify:track:0zYqFyhiTj419q56lNsjk0,0.628,0.64,6,-4.164,0,0.049,0.0992,0.0,0.138,0.409,129.815,201081,68,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,Kick It,spotify:track:6Ks1e4WEUeOGgnTGZ4IMXo,0.764,0.787,1,-3.647,0,0.0445,0.0153,0.0,0.0736,0.381,124.949,191226,62,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,Hope Not,spotify:track:7mW8ar9hy7GSeH4lohyOKs,0.561,0.422,4,-4.998,0,0.0267,0.444,0.0,0.0867,0.182,110.037,191030,57,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:7viSsSKXrDa95CtUcuc1Iv,DDU-DU DDU-DU - Remix,spotify:track:4HGLNErVXyaDEjHvk3cL5B,0.68,0.906,11,-6.195,0,0.0734,0.0336,7.75e-05,0.077,0.68,145.041,201225,58,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:3ZzeWH0Rfthd2oOrKjC9Jn,Kill This Love,spotify:track:3TWfEEzcdrkR0CSvWqyUlX,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,189040,57,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:3ZzeWH0Rfthd2oOrKjC9Jn,Don't Know What To Do,spotify:track:5GEyA3nY9ZtOEMfqeGAQ3T,0.628,0.638,6,-4.191,0,0.0523,0.1,0.0,0.154,0.372,129.827,201093,50,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:3ZzeWH0Rfthd2oOrKjC9Jn,Kick It,spotify:track:0IM1XSqOT4o2joRRCKLh31,0.767,0.791,1,-3.642,0,0.0473,0.0154,0.0,0.0765,0.399,124.898,191213,44,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:3ZzeWH0Rfthd2oOrKjC9Jn,Hope Not,spotify:track:5H3M1na2pe2QcNkVq30KXd,0.423,0.442,4,-4.973,0,0.0274,0.449,0.0,0.0925,0.174,109.376,191040,42,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:3ZzeWH0Rfthd2oOrKjC9Jn,DDU-DU DDU-DU - Remix,spotify:track:0eE4Py2Bj27eLuhyhFKRhX,0.676,0.908,11,-6.185,0,0.0659,0.0363,9.29e-05,0.0753,0.714,145.044,200986,43,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",KILL THIS LOVE,spotify:album:2Pz8VAMiGc9UW1rrbBRDuO,DDU-DU DDU-DU (Remix),spotify:track:0NdEvupVBxG5zyVLGtpJpg,0.68,0.906,11,-6.195,0,0.0734,0.0336,7.75e-05,0.077,0.68,145.041,201225,54,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",Kiss And Make Up,spotify:album:2HUgmAz7PymVOtcW7erjXZ,Kiss And Make Up,spotify:track:7v57jXggtZOJEjEcgfhxte,0.678,0.729,8,-4.188,1,0.137,0.0658,0.0,0.303,0.643,99.895,189173,30,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",DDU-DU DDU-DU,spotify:album:2811CkGSYR9SUtIoFWWiTk,DDU-DU DDU-DU,spotify:track:1PMXpTPJfh3ViK8PMZ9ZnY,0.703,0.831,11,-3.493,0,0.0616,0.0319,0.0,0.205,0.461,139.927,209355,48,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,DDU-DU DDU-DU,spotify:track:2aI2k39nfa3KFsa4JclQzw,0.671,0.859,4,-3.922,0,0.0833,0.0323,0.0,0.267,0.389,139.931,209355,74,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,Forever Young,spotify:track:56bHclo7YNvpujMveLElQn,0.6,0.96,4,-1.807,1,0.095,0.0426,0.0,0.0882,0.503,109.863,237077,66,4,0
BLACKPINK,spotify:artist:41MozSoPIsD1dJM0CLPjZF,"['k-pop', 'k-pop girl group']",SQUARE UP,spotify:album:2zwfcNqJe7IT1RwgVyv1ug,Really,spotify:track:5qA5DAR5xTjQUGrl0eBbmR,0.695,0.881,1,-2.082,1,0.104,0.0234,0.0,0.277,0.947,142.018,197789,61,4,0
